"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated"
"19087","20141118T000000",774900,5,1,1750,3861,1.5,0,3,7,1750,0,1903,0
"19088","20140710T000000",250000,3,1,1010,8711,1,0,5,6,1010,0,1944,0
"19089","20140825T000000",962800,4,2.5,3780,23623,2,0,3,9,3780,0,1997,0
"19090","20141104T000000",299500,3,1.75,1880,11700,1,0,4,7,1880,0,1968,0
"19091","20141103T000000",250000,2,1,800,5220,1,0,3,6,800,0,1943,0
"19092","20150116T000000",745000,5,4,4720,493534,2,0,5,9,3960,760,1975,0
"19093","20150217T000000",279475,2,1,1060,10600,1.5,0,NA,6,1060,0,1968,0
"19094","20141202T000000",450000,3,2.25,2530,27227,2,0,3,8,2530,0,1987,0
"19095","20140826T000000",307700,5,2.25,1980,13132,1,0,4,7,1260,720,1962,0
"19096","20141211T000000",665000,3,1,1650,5102,1,0,4,8,1300,350,1953,0
"19097","20140724T000000",375000,3,2.75,1890,3930,2,0,3,8,1890,0,1999,0
"19098","20150303T000000",420000,4,2.5,3360,11637,2,0,3,11,3360,0,1990,0
"19099","20140708T000000",148000,2,1,630,4200,1,0,3,6,630,0,NA,0
"19100","20140729T000000",707000,3,1.5,1980,4000,2,0,3,8,1980,0,1919,0
"19101","20141112T000000",399000,3,1,990,4250,1,0,4,7,840,150,1924,0
"19102","20141022T000000",570000,4,2.5,3420,115434,2,0,3,9,3420,0,1989,0
"19103","20150323T000000",853000,4,2.25,NA,35025,2,0,3,10,3440,0,1988,0
"19104","20141222T000000",4e+05,3,1,1300,14138,1,0,4,7,1300,0,1943,0
"19105","20140512T000000",615000,2,1.75,2040,28593,1.5,1,4,7,2040,0,1919,1990
"19106","20150106T000000",463000,3,1,1250,7700,1,0,4,7,1250,0,1955,0
"19107","20140603T000000",6e+05,4,2.5,1960,14242,1,0,4,8,1290,670,1958,0
"19108","20141028T000000",429000,5,2.5,2720,8120,1,0,3,7,1360,1360,1970,0
"19109","20140904T000000",980000,4,4.25,3250,11780,2,0,3,8,2360,890,1944,2001
"19110","20150421T000000",359500,6,3.75,3190,4700,2,0,3,8,3190,0,2003,0
"19111","20141107T000000",715000,4,2.5,2570,7980,2,0,3,9,2570,0,1998,0
"19112","20150325T000000",240000,3,1.75,1420,6984,1,0,4,7,980,440,1980,0
"19113","20141215T000000",455000,4,2,2120,9442,1,0,5,7,1060,1060,1968,0
"19114","20141017T000000",610000,3,2.5,2080,167270,1,0,3,7,2080,0,2000,0
"19115","20150311T000000",675000,3,2.75,2740,5735,2,0,3,9,2740,0,2004,0
"19116","20150129T000000",283500,3,1.75,1250,5375,1,0,3,7,1250,0,1985,0
"19117","20140826T000000",235000,2,1,NA,4500,1.5,0,3,7,1260,890,1917,0
"19118","20140626T000000",827000,4,2.5,3230,12100,1,0,3,9,1870,1360,1977,0
"19119","20140910T000000",353000,2,1,860,8511,1,0,3,7,860,0,1949,0
"19120","20140923T000000",747500,4,2.5,2810,11902,2,0,4,9,2810,0,NA,0
"19121","20150412T000000",341000,2,1,1040,4000,1,0,3,6,1040,0,1914,0
"19122","20141124T000000",182000,3,1,1160,18055,1,0,2,5,1160,0,1950,0
"19123","20141202T000000",250000,3,2,1470,2781,2,0,3,6,1470,0,2003,0
"19124","20140521T000000",655000,4,3.5,2350,13402,2,0,3,8,1670,680,1994,0
"19125","20140507T000000",405000,3,2.25,1660,8307,1,0,4,8,1660,0,1961,0
"19126","20140818T000000",390000,4,1.75,2020,9750,1,0,3,7,1100,920,1975,0
"19127","20141008T000000",275400,2,1,890,8180,1,0,3,7,890,0,1947,0
"19128","20140604T000000",791000,3,2.25,2430,5500,2,0,3,8,1810,620,1989,0
"19129","20140508T000000",424500,3,1.75,1460,7700,1,0,3,7,1460,0,1979,0
"19130","20140617T000000",430000,3,1,980,7200,1,0,4,7,980,0,1950,0
"19131","20150505T000000",865000,4,2.5,2580,10631,2,0,4,9,2580,0,1992,0
"19132","20150304T000000",163000,2,2,1250,7543,1,0,3,7,1250,0,1962,0
"19133","20140908T000000",920000,4,2.75,3140,9085,1,0,5,8,1570,1570,1961,0
"19134","20141211T000000",1030000,5,3.25,2680,3011,2,0,3,9,1870,810,1910,2014
"19135","20140724T000000",325000,3,1.75,1810,8048,1,0,4,7,1290,520,1983,0
"19136","20140603T000000",315000,5,2.5,2090,4698,2,0,3,7,2090,0,1998,0
"19137","20140911T000000",227000,4,1,1120,8763,1,0,3,6,1120,0,1971,0
"19138","20140729T000000",179000,4,1.75,1790,7175,1.5,0,3,6,1410,380,1900,0
"19139","20141009T000000",276000,2,1,870,2676,1,0,3,7,820,50,2004,0
"19140","20150303T000000",335000,4,1.5,3160,19745,1.5,0,4,6,1840,1320,1968,0
"19141","20141114T000000",430000,3,2,2350,12480,1,0,3,7,1600,750,1981,0
"19142","20141118T000000",266490,3,2.5,1810,4113,2,0,3,7,1810,0,2004,0
"19143","20140806T000000",655000,4,2.75,3160,8197,1,0,3,8,1580,1580,1962,0
"19144","20141114T000000",635500,3,2,1660,3600,1,0,3,7,1000,660,1939,2006
"19145","20140626T000000",235000,5,2.5,2500,9583,1,0,3,7,1300,1200,1979,0
"19146","20150427T000000",885000,3,2.5,2880,11443,2,0,4,9,2880,0,1986,0
"19147","20140818T000000",352500,3,1,1470,8400,1,0,4,7,1470,0,1953,0
"19148","20140709T000000",450000,3,2.5,1460,7573,2,0,3,8,1460,0,1983,0
"19149","20141011T000000",3640000,5,6,5490,19897,2,0,3,12,5490,0,2005,0
"19150","20140919T000000",1050000,3,2.25,2480,15022,1,0,3,9,1330,1150,1967,2003
"19151","20141121T000000",476000,2,2.25,1140,1332,3,0,3,8,1140,0,1999,0
"19152","20140507T000000",375000,3,2.5,1830,13042,2,0,3,8,1830,0,1990,0
"19153","20140909T000000",600600,4,3.5,3110,6829,2,0,3,8,3110,0,2014,0
"19154","20141117T000000",567000,4,1.75,2630,11213,1,0,4,8,1430,1200,1948,0
"19155","20140725T000000",650000,4,1.75,2390,12000,1,0,3,8,1470,920,1979,0
"19156","20140604T000000",190000,5,2,1750,10284,1,0,4,5,1750,0,1943,0
"19157","20141001T000000",858000,4,3.5,4370,422967,1,0,4,10,2580,1790,1978,0
"19158","20150115T000000",435500,1,1.75,1020,4512,1,0,3,7,770,250,1937,0
"19159","20150311T000000",685000,3,2,2500,6733,1,0,3,8,1770,730,1979,0
"19160","20141119T000000",252000,3,2,1540,7210,2,0,4,7,1540,0,1984,0
"19161","20140912T000000",512500,4,2.25,2200,6900,2,0,4,8,2200,0,1975,0
"19162","20140801T000000",423800,3,2.5,1940,7415,2,0,3,8,1940,0,1965,0
"19163","20150504T000000",460000,3,2.25,1453,2225,2,0,4,8,1453,0,1986,0
"19164","20140722T000000",434000,3,2.75,1830,3200,2,0,3,8,1830,0,1991,0
"19165","20150414T000000",244000,3,1,2000,15900,1,0,3,6,1000,1000,1948,0
"19166","20150217T000000",348125,3,1,1400,8451,1.5,0,3,7,1400,0,1953,0
"19167","20140509T000000",585000,4,3.25,2400,29252,2,0,4,8,2400,0,1982,0
"19168","20140508T000000",230000,3,1,1390,16000,1,0,4,6,1390,0,1960,0
"19169","20140805T000000",450000,3,2,1680,11250,1,0,4,8,1680,0,1967,0
"19170","20150323T000000",393000,5,2,1820,5054,1,0,4,7,910,910,1970,0
"19171","20141221T000000",517000,2,1,1140,3750,1,0,4,7,1140,0,1925,0
"19172","20140915T000000",4e+05,3,1,1060,12690,1,0,3,7,1060,0,1969,0
"19173","20150304T000000",890000,2,1.75,3050,50965,2,0,3,10,3050,0,1991,0
"19174","20150310T000000",205950,3,1,970,11963,1,0,4,6,970,0,1970,0
"19175","20141203T000000",209000,3,1,1320,3954,1.5,0,3,6,1320,0,1912,2014
"19176","20140612T000000",430000,4,1.75,1890,6000,1,0,4,6,1110,780,1947,0
"19177","20150301T000000",534000,4,1.75,2040,2750,1.5,0,4,6,1260,780,1926,0
"19178","20140627T000000",735000,4,3,2370,3672,1.5,0,5,7,1650,720,1916,0
"19179","20150224T000000",873000,3,2.25,2720,54450,2,0,3,11,2720,0,1997,0
"19180","20141118T000000",475000,4,2.25,1970,7532,1,0,3,8,1390,580,NA,0
"19181","20140530T000000",325000,3,1.75,2180,10230,1,0,4,7,1090,1090,1961,0
"19182","20140814T000000",5e+05,3,2.25,2990,216057,2,0,3,9,2990,0,1994,0
"19183","20150120T000000",279000,4,2.75,2180,8475,1,0,4,7,1330,850,1987,0
"19184","20150414T000000",350000,3,2,1440,5469,1,0,3,8,1440,0,1988,0
"19185","20150421T000000",660000,4,2.25,3180,13653,2,0,3,9,3180,0,1978,0
"19186","20150218T000000",324950,2,1.5,1643,14616,1,0,4,7,1643,0,1954,0
"19187","20150127T000000",5e+05,4,2,1530,7816,1,0,3,7,1530,0,1955,0
"19188","20140718T000000",187300,2,1,1310,7697,1,0,3,6,850,460,1950,0
"19189","20140520T000000",345600,5,3.5,2800,5120,2.5,0,3,9,2800,0,1903,2005
"19190","20141124T000000",4e+05,3,1.5,1510,7642,1,0,3,7,1510,0,1959,0
"19191","20150122T000000",935000,5,3,2700,5001,2,0,3,10,2700,0,2009,0
"19192","20140715T000000",374000,4,1.75,2220,15600,1,0,5,7,1140,1080,1963,0
"19193","20140609T000000",328000,3,1.75,1440,45302,2,0,NA,7,1440,0,1977,0
"19194","20140826T000000",257500,3,2,1300,9334,1,0,5,7,1300,0,1981,0
"19195","20140908T000000",1e+06,4,2.5,2230,3600,2,0,5,8,1630,600,1906,0
"19196","20140626T000000",216500,2,1.75,1390,4482,1,0,4,8,1390,0,1980,0
"19197","20140521T000000",1190000,3,2.25,2760,40946,2,0,5,10,2760,0,1978,0
"19198","20140730T000000",360000,4,2.5,3200,7282,2,0,3,9,3200,0,2007,0
"19199","20150122T000000",699999,3,0.75,1240,4000,1,0,4,7,1240,0,1968,0
"19200","20141002T000000",535000,3,2.5,1960,47044,2,0,4,8,1960,0,1978,0
"19201","20150319T000000",464950,3,2,2190,19800,1,0,3,7,2190,0,1994,0
"19202","20141202T000000",925000,4,2.5,3540,18168,2,0,3,10,3540,0,1996,0
"19203","20140508T000000",930000,3,3.25,2640,4080,2,0,3,9,1840,800,1912,2000
"19204","20140922T000000",727500,3,2,2660,5000,1.5,0,3,8,1940,720,1910,0
"19205","20150312T000000",325000,4,1.75,1670,9500,1,0,3,7,1670,0,1976,0
"19206","20140905T000000",695000,3,3.25,3080,12100,2,0,3,8,2080,1000,1984,0
"19207","20140625T000000",585000,4,2.75,2890,6825,1,0,3,8,1560,1330,1973,0
"19208","20140926T000000",319000,3,2.25,1800,9597,1,0,3,7,1200,600,1963,0
"19209","20150106T000000",265000,6,2.5,2000,7650,1.5,0,4,7,1790,210,1960,0
"19210","20140626T000000",359000,5,1.75,NA,6654,1.5,0,4,7,1940,0,1953,0
"19211","20150426T000000",390000,5,1.75,1940,6654,1.5,0,4,7,1940,0,1953,0
"19212","20150128T000000",374500,3,1,960,9531,1,0,5,7,960,0,1969,0
"19213","20140822T000000",661000,2,1.5,1750,46173,2,0,4,8,1750,0,1964,0
"19214","20141203T000000",9e+05,3,2.5,2320,5000,2,0,3,8,1620,700,1907,1993
"19215","20150413T000000",6e+05,5,2.5,2380,8204,1,0,3,8,1540,840,1957,0
"19216","20140516T000000",2e+06,5,4.25,6490,10862,2,0,4,11,3940,2550,1991,0
"19217","20150508T000000",512500,4,1.75,1620,4240,1.5,0,5,7,1620,0,1916,0
"19218","20140604T000000",229500,3,1.75,1770,33224,1,0,4,8,1770,0,1968,0
"19219","20140731T000000",589000,3,2.5,2320,5663,2,0,3,8,2320,0,2003,0
"19220","20150323T000000",539950,3,2.5,1330,2183,3,0,3,8,1330,0,2014,0
"19221","20141020T000000",640000,4,2.5,3420,21344,2,0,3,9,3420,0,2002,0
"19222","20150108T000000",218250,3,1,1270,7344,1,0,3,7,970,300,1967,0
"19223","20150225T000000",675000,4,3.5,2550,3600,2,0,3,8,1880,670,1997,0
"19224","20140717T000000",338000,5,2,1860,9000,2,0,NA,7,1860,0,1980,0
"19225","20150331T000000",231750,3,1,1020,7615,1,0,3,7,1020,0,1981,0
"19226","20141114T000000",199900,1,1,720,7140,1,0,NA,6,720,0,1930,0
"19227","20141001T000000",1060000,4,3.5,4460,16271,2,0,3,11,4460,0,2001,0
"19228","20141002T000000",263000,4,2.75,1830,7315,1,0,5,7,1250,580,1979,0
"19229","20140820T000000",279950,3,1.5,NA,7200,1,0,4,7,1160,360,1990,0
"19230","20140520T000000",395000,3,1.5,1080,2940,1.5,0,4,7,1080,0,1920,0
"19231","20140626T000000",252500,3,2,1900,8002,1,0,3,7,1900,0,1991,0
"19232","20150312T000000",1150000,4,3.75,5300,37034,2,0,3,11,5300,0,1989,0
"19233","20140826T000000",205000,3,1,1370,10708,1,0,3,7,1370,0,1969,0
"19234","20140828T000000",654000,5,2.5,2960,8968,1,0,4,8,1640,1320,1965,0
"19235","20150317T000000",2e+05,3,1,960,213008,1,0,2,6,960,0,1933,0
"19236","20140722T000000",7e+05,3,2.5,2190,7982,2,0,3,8,2190,0,2004,0
"19237","20141003T000000",2720000,4,3.25,3990,18115,2,0,4,11,3990,0,1989,0
"19238","20141209T000000",306000,2,1.75,NA,2622,1,0,5,7,800,400,1956,0
"19239","20150406T000000",270000,3,2.5,1780,5015,2,0,3,7,1780,0,2010,0
"19240","20141029T000000",340000,3,2.25,2630,9916,2,0,4,9,2630,0,1988,0
"19241","20140611T000000",450000,4,2.5,2300,19250,1,0,4,7,2300,0,1955,0
"19242","20140724T000000",580000,4,2.75,3210,6825,1,0,5,7,1810,1400,1975,0
"19243","20141103T000000",435000,4,1.75,2290,4400,1,0,3,7,1290,1000,1959,0
"19244","20140818T000000",690000,4,2.5,2780,4688,2,0,3,9,2780,0,2003,0
"19245","20140617T000000",720000,4,2.5,2650,11520,2,0,3,8,2110,540,1988,0
"19246","20150217T000000",403000,3,2.25,1840,13020,1,0,3,8,1390,450,1980,0
"19247","20140612T000000",440000,3,2.75,1560,7392,1,0,5,7,1030,530,1972,0
"19248","20141023T000000",178500,3,1,1200,8470,1,0,5,7,1200,0,1961,0
"19249","20141002T000000",270000,4,2.5,1900,8282,1,0,3,7,1900,0,1968,1997
"19250","20141112T000000",129888,2,1,710,9900,1,0,3,6,710,0,1943,0
"19251","20150218T000000",260000,3,1.75,1360,15210,1,0,3,7,1360,0,1987,0
"19252","20140829T000000",339950,5,2.5,2990,7292,2,0,4,8,2990,0,1990,0
"19253","20140822T000000",250000,3,1,1640,26127,2,0,3,6,1640,0,1975,0
"19254","20150114T000000",680000,3,3.5,3650,103672,1,0,3,10,2050,1600,2011,0
"19255","20141229T000000",660000,10,3,2920,3745,2,0,4,7,1860,1060,NA,0
"19256","20140716T000000",1230000,3,3.5,3680,11491,2,0,3,11,3680,0,1999,0
"19257","20140523T000000",550000,3,2,1830,9152,1,0,5,8,1830,0,NA,0
"19258","20150102T000000",675000,5,2.75,2570,12906,2,0,3,8,2570,0,1987,0
"19259","20150410T000000",981000,3,3.25,2730,9588,2,0,3,10,1900,830,1984,0
"19260","20150325T000000",168000,3,1,1150,8000,1.5,0,4,6,1150,0,1913,1957
"19261","20140522T000000",1e+06,4,3,4260,18687,2,0,3,11,4260,0,1996,0
"19262","20150401T000000",320000,3,1,1260,9600,1,0,3,7,1260,0,1970,1995
"19263","20150204T000000",959000,6,3.25,4440,17424,1,0,4,9,2220,2220,1959,0
"19264","20150409T000000",372000,4,1,2300,7680,1,0,3,7,1270,1030,1959,0
"19265","20140707T000000",391500,3,2.5,1920,9625,2,0,3,8,1920,0,1993,0
"19266","20150327T000000",390000,2,1,1080,4725,1.5,0,3,7,1080,0,1944,0
"19267","20141106T000000",302000,2,1,890,5000,1,0,4,6,890,0,1947,0
"19268","20141103T000000",495000,3,3.5,1650,1577,2,0,3,7,1100,550,2012,0
"19269","20140904T000000",504500,3,2.5,1820,1545,3,0,3,8,1640,180,1998,0
"19270","20150318T000000",555000,4,1.75,2320,4800,1.5,0,3,7,2170,150,1918,0
"19271","20150317T000000",1550000,4,3.5,3260,5000,2,0,5,9,2630,630,1937,0
"19272","20140909T000000",550000,3,1.5,1730,5750,1,0,3,7,1250,480,1947,0
"19273","20140721T000000",1800000,4,2.5,3320,8325,2.5,0,5,10,3320,0,1905,0
"19274","20150429T000000",655000,1,1,1660,5422,1,0,4,7,830,830,1908,0
"19275","20150213T000000",685000,3,2.5,3290,90796,2,0,4,10,3290,0,1992,0
"19276","20150501T000000",721000,4,2,2280,8339,1,0,4,7,1220,1060,1954,0
"19277","20140714T000000",1520000,4,4.25,3650,5328,1.5,0,3,9,2330,1320,1907,2014
"19278","20150223T000000",365000,4,2.5,1620,219542,2,0,3,7,1620,0,1980,0
"19279","20140613T000000",458000,3,2,2020,8555,1,0,4,7,1220,800,1957,0
"19280","20150409T000000",280000,2,1,1150,12861,1,0,3,6,1150,0,1959,0
"19281","20150409T000000",628000,4,1.75,1940,3060,1,0,4,7,1000,940,1911,0
"19282","20150218T000000",781500,4,2.5,3440,6332,2,0,3,10,3440,0,2001,0
"19283","20140624T000000",295000,3,1.75,2000,7560,1,0,4,7,1300,700,1968,0
"19284","20150403T000000",435000,2,1,750,2786,1,0,5,7,750,0,1947,0
"19285","20150322T000000",3e+05,3,1.75,1420,7200,1,0,3,7,1000,420,1979,0
"19286","20150326T000000",208500,2,1,880,4814,1,0,4,5,880,0,1906,0
"19287","20140603T000000",930000,2,2.5,2680,11214,1,0,3,9,2680,0,2006,0
"19288","20150211T000000",316000,2,2,860,3000,1,0,3,6,860,0,1906,0
"19289","20140623T000000",249900,3,2,1310,6738,1,0,4,7,1310,0,1990,0
"19290","20140731T000000",675000,3,2.25,1780,4252,2,0,4,8,1540,240,1989,0
"19291","20141030T000000",447000,3,2.25,1440,4667,2,0,3,7,1440,0,1985,0
"19292","20150417T000000",675000,3,2,1510,3817,1.5,0,3,8,1510,0,1905,1994
"19293","20150421T000000",546000,4,2.5,2100,1397,3,0,3,8,1580,520,2008,0
"19294","20141231T000000",310000,3,2,1310,1361,3,0,3,7,1310,0,2003,0
"19295","20150106T000000",190000,3,1,1280,5100,1,0,3,7,880,400,1961,0
"19296","20140618T000000",650000,3,1.5,1320,8114,1,0,3,8,1320,0,1951,0
"19297","20141002T000000",585000,3,2.5,1740,2350,2,0,3,8,1130,610,1995,0
"19298","20141106T000000",1430000,4,2.5,2910,7364,2,0,3,10,2910,0,2003,0
"19299","20150112T000000",565000,4,2.5,2500,12090,1,0,3,9,2500,0,1983,0
"19300","20141111T000000",174900,3,1,1100,6000,1.5,0,2,6,1100,0,1926,0
"19301","20140924T000000",360000,3,2.25,1381,1180,3,0,3,8,1381,0,2007,0
"19302","20150429T000000",234000,3,1,960,9624,1,0,3,7,960,0,1953,0
"19303","20141125T000000",575000,8,3,3840,15990,1,0,3,7,2530,1310,1961,0
"19304","20150303T000000",315000,3,2.5,2200,5954,2,0,3,7,2200,0,2004,0
"19305","20150325T000000",225000,3,1,1250,7820,1,0,3,7,1250,0,1967,0
"19306","20140626T000000",370000,3,1.5,2380,14500,1,0,4,7,1850,530,NA,0
"19307","20140523T000000",606000,3,1,1500,3920,1,0,3,7,1000,500,1947,0
"19308","20140603T000000",272500,3,2,1410,7622,1,0,4,7,1410,0,1983,0
"19309","20150323T000000",475000,3,1.75,1680,3420,1,0,3,7,960,720,1992,0
"19310","20140605T000000",270000,3,1,1500,13500,1,0,4,7,1500,0,1968,0
"19311","20140818T000000",624000,4,1.75,2710,9216,1,0,3,8,1440,1270,1961,0
"19312","20140702T000000",355000,3,1.75,1730,7416,1.5,0,3,7,1730,0,1954,0
"19313","20141104T000000",345000,3,1,960,3844,1,0,3,7,960,0,1972,0
"19314","20141120T000000",342000,4,2.5,2380,7792,2,0,3,8,2380,0,1993,0
"19315","20141103T000000",316000,3,1.75,1120,98445,1.5,0,4,7,1120,0,1917,0
"19316","20140731T000000",539950,4,2.5,2960,37430,2,0,3,9,2960,0,1990,0
"19317","20150218T000000",221347,3,2,1580,6655,1,0,3,6,790,790,1944,0
"19318","20140718T000000",330000,3,2.5,1870,4657,2,0,3,8,1870,0,2000,0
"19319","20140718T000000",279000,4,2.5,1810,13000,1,0,4,8,1470,340,1977,0
"19320","20141014T000000",850000,4,3,2550,3784,1.5,0,4,8,1750,800,1900,0
"19321","20150212T000000",746000,3,1.75,1910,12321,1,0,4,7,1100,810,1952,0
"19322","20141001T000000",478000,2,2,1200,1867,1,0,3,7,600,600,1924,1998
"19323","20150116T000000",820000,4,2.75,2420,4635,1.5,0,NA,7,2420,0,1905,0
"19324","20140820T000000",2160000,3,3.5,3080,6495,2,0,3,11,2530,550,1996,2006
"19325","20141023T000000",820000,3,3,3850,38830,2,0,3,10,3850,0,2000,0
"19326","20150418T000000",887000,3,2,3000,22040,2,0,4,8,2470,530,1942,0
"19327","20140724T000000",159000,3,1,1360,20000,1,0,NA,7,1360,0,1953,0
"19328","20140617T000000",824000,7,4.25,3670,4000,2,0,3,8,2800,870,1964,0
"19329","20140925T000000",812000,4,2.5,2270,5000,2,0,3,9,2270,0,2014,0
"19330","20141215T000000",242000,4,2.5,NA,11400,2,0,4,7,1750,0,1975,0
"19331","20140520T000000",625000,4,2.5,3550,8048,2,0,3,9,3550,0,2007,0
"19332","20141212T000000",399888,4,1,2370,30200,1.5,0,4,7,1570,800,1948,0
"19333","20140922T000000",289000,3,2.25,1670,6600,2,0,4,7,1670,0,1990,0
"19334","20140804T000000",4e+05,3,2,1860,12944,1,0,3,9,1860,0,2002,0
"19335","20140521T000000",1550000,3,2.5,4460,26027,2,0,3,12,4460,0,1992,0
"19336","20140528T000000",345000,2,1,1080,4000,1,0,3,7,1080,0,1940,0
"19337","20150407T000000",874950,2,1,1080,4000,1,0,3,7,1080,0,1940,0
"19338","20140528T000000",875000,3,2.75,2280,4280,1,0,5,7,1280,1000,1917,0
"19339","20150310T000000",628990,4,2.5,2540,32647,2,0,3,9,2540,0,1996,0
"19340","20140723T000000",535000,2,3.5,2560,5000,1,0,4,6,1280,1280,1944,0
"19341","20141007T000000",770126,4,2.75,2390,9300,1,0,3,8,1430,960,1979,0
"19342","20140710T000000",710000,4,2.5,2870,8995,1,0,5,8,1870,1000,1968,0
"19343","20140618T000000",465000,3,1.75,1510,4800,1,0,3,7,860,650,1925,2011
"19344","20140814T000000",359000,3,1.75,2200,11520,1,0,4,7,2200,0,1952,0
"19345","20150301T000000",151000,2,0.75,720,5040,1,0,3,4,720,0,1949,0
"19346","20140815T000000",820000,3,2.5,2970,9600,2,0,3,9,2970,0,1994,0
"19347","20150326T000000",160000,3,1.5,960,6497,1,0,4,7,960,0,1970,0
"19348","20140701T000000",535000,4,1.75,1420,5000,1.5,0,4,7,1420,0,1945,0
"19349","20150423T000000",365000,3,2.25,1800,9010,1,0,3,7,1300,500,1975,0
"19350","20150220T000000",708000,4,2.5,3090,5600,2,0,3,9,3090,0,2005,0
"19351","20140709T000000",215000,3,1,1200,7280,1,0,4,7,1200,0,NA,0
"19352","20140725T000000",1950000,4,3.5,4065,18713,2,0,4,10,4065,0,1987,0
"19353","20140926T000000",390000,4,2.5,2570,22215,2,0,5,7,2570,0,1958,0
"19354","20140513T000000",570000,3,2,1530,5401,1,0,4,7,1530,0,1937,0
"19355","20140625T000000",383000,3,1.75,1500,13430,1,0,3,7,1500,0,1977,0
"19356","20150409T000000",370000,4,3,2490,5706,2,0,3,9,2490,0,2005,0
"19357","20150211T000000",454000,4,2.5,3040,12522,2,0,3,7,3040,0,2000,0
"19358","20150324T000000",1400000,5,3.25,4140,32700,1,0,3,10,2190,1950,1973,0
"19359","20140728T000000",371000,4,1.75,1690,10854,1,0,3,7,1690,0,1977,0
"19360","20150505T000000",530000,3,1.75,1430,10350,1,0,3,7,1430,0,1959,0
"19361","20140610T000000",608000,4,2.75,2490,9714,1,0,4,8,1400,1090,1983,0
"19362","20141111T000000",450000,3,1.75,1350,7200,1,0,5,7,1350,0,1954,0
"19363","20140730T000000",780000,4,2.5,3140,14421,2,0,3,10,3140,0,1994,0
"19364","20140829T000000",290000,4,2.5,2340,52272,2,0,2,8,2340,0,1978,0
"19365","20140916T000000",225000,3,1.75,1610,14182,1,0,4,7,1100,510,1978,0
"19366","20140911T000000",805000,4,2.5,3320,38032,2,0,4,10,3320,0,1991,0
"19367","20150407T000000",660000,3,2.5,2390,15669,2,0,3,9,2390,0,1991,0
"19368","20140613T000000",299000,3,1.75,1180,13927,1,0,5,7,1180,0,1962,0
"19369","20140919T000000",530000,2,2.25,1260,1312,3,0,3,8,1260,0,2007,0
"19370","20141017T000000",680000,3,2.5,1800,4400,1,0,5,7,1350,450,1970,0
"19371","20150216T000000",199900,4,1.75,1790,12000,1,0,NA,6,1790,0,1944,0
"19372","20150108T000000",224000,3,1.75,1760,6300,1,0,3,7,1060,700,1963,0
"19373","20140829T000000",244000,3,1.75,1540,8885,1,0,4,7,1440,100,1980,0
"19374","20150408T000000",485000,4,1.75,1260,3880,1,0,5,7,860,400,1918,0
"19375","20150112T000000",330000,4,2.5,2240,7589,2,0,3,8,2240,0,1994,0
"19376","20141231T000000",509000,4,2,1630,1724,1.5,0,3,6,1030,600,1915,1970
"19377","20141117T000000",440000,4,2.5,2350,7203,2,0,3,8,2350,0,1989,0
"19378","20141210T000000",244000,3,2,1350,8587,1,0,3,7,1350,0,1998,0
"19379","20140717T000000",399700,4,1.75,1320,4800,1,0,4,7,870,450,1930,0
"19380","20140625T000000",519000,4,2.5,1950,2617,1.5,0,4,7,1250,700,1910,0
"19381","20140508T000000",211000,4,1,2100,9200,1,0,3,7,1050,1050,1959,0
"19382","20140708T000000",950000,3,2.5,3480,7800,1,0,4,7,1750,1730,1941,1998
"19383","20140902T000000",410000,3,2.5,1830,2839,2,0,3,8,1830,0,1999,0
"19384","20150325T000000",750000,4,2,2640,5000,2,0,3,7,2040,600,1949,0
"19385","20140910T000000",133400,3,1,900,2550,1,0,4,6,900,0,1978,0
"19386","20150424T000000",240000,3,2,1553,6550,1,0,3,7,1553,0,1900,2001
"19387","20140604T000000",539000,3,2.5,1710,2300,2,0,3,8,1570,140,2005,0
"19388","20140814T000000",688000,4,3,3400,292723,2,0,3,10,3400,0,1998,0
"19389","20140513T000000",465000,3,1.5,1270,5112,1,0,3,7,1270,0,1950,0
"19390","20140617T000000",936000,3,1.75,2960,12420,1,0,4,8,1480,1480,1952,0
"19391","20141230T000000",620000,4,2.5,3040,9606,2,0,3,7,3040,0,2003,0
